group,names,scores,logfoldchanges,pvals,pvals_adj
0,FGFR4,6.24211,0.5340312,4.317081247104449e-10,5.29054074400055e-09
0,HBG2,6.219042,-0.50151485,5.002000627146305e-10,6.1000007648125675e-09
0,NFKB2,6.1823916,0.67951035,6.313756839699379e-10,7.662326261771091e-09
0,SLIT3,6.1640863,0.43172777,7.089128093892628e-10,8.561748905667425e-09
0,DEPRECATED_S100A11,6.144333,0.16424866,8.030032492857792e-10,9.67473794320216e-09
0,ACAT2,6.125228,0.84733,9.055387722027467e-10,1.0857779043198402e-08
0,PRDX1,6.1248164,0.6051171,9.07881306128633e-10,1.0859824235988434e-08
0,COL5A3,6.0938787,0.96831965,1.1020705040516533e-09,1.3119886952995872e-08
0,NR4A2,6.0659804,0.96758467,1.3115101058783567e-09,1.546592105988628e-08
0,EGR2,6.0371814,1.5818938,1.5682934238940147e-09,1.8407199810962613e-08
0,MCF2L,6.0162473,0.47433418,1.785066921764921e-09,2.0804975778145933e-08
0,HES1,5.9896765,0.3632196,2.102587080470237e-09,2.444868698221206e-08
0,CCT5,5.987019,0.8265643,2.1372196411144855e-09,2.4793731335434868e-08
0,ACKR1,5.9777703,1.7035207,2.2621221291665955e-09,2.6181969087576334e-08
0,NDRG1,5.9371905,0.17598726,2.8994762930623453e-09,3.348125049725572e-08
0,GATA6,5.93681,0.39576337,2.9062142539114043e-09,3.348173103584567e-08
0,SERPINF1,5.9256063,0.072660804,3.111470634813843e-09,3.5764030285216585e-08
0,S100A11,5.918783,0.25353926,3.2433189153730723e-09,3.719402425886551e-08
0,TNFRSF21,5.9076486,0.48961,3.4702580989886424e-09,3.970547024014465e-08
0,FCER1G,5.899133,0.2681752,3.6541639060577395e-09,4.171419984084178e-08
0,PPT1,5.8986664,0.31713706,3.6645134746560054e-09,4.173705552000006e-08
0,TYMS,5.8884225,0.82874274,3.898990216905418e-09,4.4206238286909497e-08
0,PCDH18,5.8794413,0.54724145,4.11653725357342e-09,4.6567163501961755e-08
0,EXOC6,5.876652,0.49568975,4.186481815564555e-09,4.725148776032229e-08
0,MAP2K3,5.8650413,0.59893143,4.490205216556713e-09,5.0451744006255204e-08
0,FAM107A,5.8639574,1.1689703,4.519629367674129e-09,5.066849066899248e-08
0,DES,5.8210874,0.17590109,5.846603076961984e-09,6.52522664839507e-08
0,HCLS1,5.7964015,0.4235569,6.7752997370382484e-09,7.54487721273747e-08
0,CDKN1A,5.79204,0.6694653,6.953656153041089e-09,7.726284614490099e-08
0,TFPI2,5.7834783,1.629364,7.317164484722343e-09,8.076340490863513e-08
0,PREX2,5.7784867,0.58846337,7.537552243368466e-09,8.301268990493904e-08
0,GTPBP4,5.757259,0.7068716,8.549066238637359e-09,9.373976138856752e-08
0,CCT3,5.7202845,0.7542391,1.0634574880123362e-08,1.1609797904064805e-07
0,SYNPO,5.7103148,0.26062393,1.1276734811810543e-08,1.2284024849466823e-07
0,EBNA1BP2,5.709783,0.6971917,1.1312021479170705e-08,1.2295675520837722e-07
0,LOXL1,5.6938343,0.48534805,1.2421750245804041e-08,1.3472614149462083e-07
0,CYP1B1,5.67573,1.2838163,1.3809830451563205e-08,1.494570395190823e-07
0,HSPE1,5.6711335,0.5731201,1.4185564853215871e-08,1.5319184506712604e-07
0,GJA1,5.669945,0.31857413,1.428434607239606e-08,1.5392614302150928e-07
0,XBP1,5.666304,0.22800148,1.4591037666832126e-08,1.5689287813797985e-07
0,RND3,5.6574383,1.0466781,1.536490360698463e-08,1.645064626015485e-07
0,MCM4,5.6543255,0.96177477,1.564594575153294e-08,1.6715754008048011e-07
0,FKBP11,5.652178,0.6945946,1.5842772681971374e-08,1.6889949554340486e-07
0,NPR1,5.601449,0.72669923,2.125673743834772e-08,2.2613550466327363e-07
0,TALDO1,5.5962167,0.5340764,2.1907993586902334e-08,2.325689340435492e-07
0,KDR,5.564899,0.49264035,2.6230431634157642e-08,2.772772900016664e-07
0,MAFF,5.545756,0.3539714,2.9268710171593284e-08,3.0874166847672244e-07
0,BAX,5.5450215,0.42241064,2.9391798386878164e-08,3.0938735144082275e-07
0,BZW2,5.522163,0.77050894,3.348521011412481e-08,3.5026370412264445e-07
0,GLRX3,5.5163894,0.49031833,3.460352893426514e-08,3.6120593877103485e-07
0,TMEM158,5.475822,1.86119,4.3548522700813264e-08,4.5268734616230006e-07
0,JAM2,5.4610724,0.40756878,4.73266859305237e-08,4.909407254203703e-07
0,GDF10,5.4583564,0.8919799,4.8056173025686574e-08,4.974759112389914e-07
0,H2AZ1,5.4493237,0.65620494,5.0561681729815314e-08,5.223314228286707e-07
0,B4GALT5,5.4313693,0.45460203,5.5923303973028984e-08,5.741612317559444e-07
0,CCL14,5.3950553,0.6765506,6.850248705632377e-08,6.975813345857818e-07
0,VEGFA,5.391439,0.059626315,6.98956915001966e-08,7.102584075690925e-07
0,PLEKHO2,5.3910904,0.37734342,7.003147898631252e-08,7.102584075690925e-07
0,CCDC88A,5.388417,0.29760614,7.108097691546596e-08,7.194430861889267e-07
0,ID4,5.3704824,0.20503822,7.852631653508689e-08,7.931951165160291e-07
0,GPC1,5.356632,0.6854985,8.478740615278495e-08,8.54711755572429e-07
0,ADCY4,5.3539786,0.7809884,8.604113724543816e-08,8.656050024691968e-07
0,LTBP1,5.3282447,0.26916224,9.916654821540813e-08,9.956480744518888e-07
0,PXDC1,5.321657,0.5865514,1.0282613349985855e-07,1.0282613349985855e-06
0,IL33,5.2531776,0.46458554,1.494971734188502e-07,1.489015671502492e-06
0,NUDC,5.240522,0.30902058,1.6012325581233732e-07,1.583663870678973e-06
0,NEXN,5.2403564,0.64461553,1.6026678371271205e-07,1.583663870678973e-06
0,NONO,5.237436,0.4528326,1.6282278993774195e-07,1.605747435283451e-06
0,PTP4A3,5.222875,0.29861134,1.7616624441516267e-07,1.733034319636662e-06
0,CCDC71L,5.2226057,1.180406,1.7642289373901219e-07,1.733034319636662e-06
0,CYBA,5.20937,0.20854387,1.894826611942234e-07,1.8540377807653953e-06
0,GJA4,5.1918325,0.8501288,2.0823439345550902e-07,2.025626395481605e-06
0,DDX3Y,5.1765685,0.43632722,2.260041061664971e-07,2.189962269055204e-06
0,GARS1,5.1575913,0.7814366,2.5014675863722897e-07,2.409891701707408e-06
0,PLK3,5.1509066,0.9599959,2.5923002002893607e-07,2.4878120924082156e-06
0,PFKP,5.14462,0.75784224,2.6806287960995334e-07,2.5676521035436143e-06
0,NDUFA4L2,5.096937,0.7519027,3.451928154825018e-07,3.293824575214712e-06
0,STEAP2,5.0931683,0.85007334,3.521292416914004e-07,3.353611825632385e-06
0,HOXA5,5.053993,0.42436478,4.326672322698391e-07,4.08838903260954e-06
0,ERO1A,5.0536838,0.35496348,4.333692374566112e-07,4.08838903260954e-06
0,ABCA6,5.043354,0.2881374,4.5744167480531163e-07,4.296054379927627e-06
0,CD109,5.0359707,0.60657537,4.754338485119354e-07,4.451627795055575e-06
0,GEM,5.0212007,0.40646747,5.134942622898493e-07,4.790058416882922e-06
0,C1QBP,5.020786,0.90976024,5.14604899888495e-07,4.791479514790456e-06
0,CTSZ,5.004536,-0.013471119,5.599670080537108e-07,5.20415434994155e-06
0,PNP,4.9755845,0.73441344,6.505103061339809e-07,6.034418424248431e-06
0,LMNB1,4.9667954,0.7929303,6.806826356426061e-07,6.3026169966907976e-06
0,NPAS2,4.9494743,0.6706619,7.441418744601644e-07,6.877466492238118e-06
0,HSPA2,4.941662,1.1121281,7.745950949110274e-07,7.145711207666305e-06
0,ODC1,4.9354672,0.6145329,7.995908414873731e-07,7.3627149308229564e-06
0,INPP5A,4.9184594,0.3193442,8.722806736382584e-07,8.017285603292816e-06
0,AHCY,4.9087095,0.7186135,9.167769316339035e-07,8.41079753792572e-06
0,COL21A1,4.8994718,0.5227044,9.60945551435125e-07,8.783780177651965e-06
0,CFH,4.8919287,0.16141726,9.985273785256717e-07,9.094056270725607e-06
0,PPP1R7,4.8881006,0.36527732,1.018136058700671e-06,9.25578235182428e-06
0,DNAJC10,4.8872023,0.485129,1.022789390131359e-06,9.281210436763692e-06
0,PAG1,4.884571,0.37843448,1.0365429308969615e-06,9.388975823342043e-06
0,EHD4,4.8836393,0.5253438,1.0414539793907887e-06,9.416401260314546e-06
0,EGR3,4.8755913,1.9003049,1.084829559909628e-06,9.790880504599531e-06
0,MFGE8,4.875097,0.427552,1.0875502565427026e-06,9.797750058943267e-06
0,DTX4,4.873915,0.6484383,1.0940800597552284e-06,9.838849458230471e-06
0,ARPC5L,4.8664703,0.5760706,1.1360908136911944e-06,1.0180025212286688e-05
0,FDFT1,4.857259,0.38404778,1.1902213150926546e-06,1.0626976027612987e-05
0,HSPB8,4.8491006,0.67563003,1.2402248386014466e-06,1.1053697313738384e-05
0,CORO1A,4.847608,0.58591765,1.249588264139142e-06,1.1117333310846458e-05
0,GBP1,4.8059773,0.44900468,1.5399729869431093e-06,1.3676491891146619e-05
0,CSF3,4.801965,2.0492704,1.5711614591172687e-06,1.3914633575209601e-05
0,TFRC,4.801813,0.0665423,1.572353593998685e-06,1.3914633575209601e-05
0,CD14,4.8007536,0.2852978,1.5806965868429177e-06,1.3963750767163585e-05
0,TAF13,4.7907495,0.5789163,1.6615935761974555e-06,1.4626704015822671e-05
0,HSP90B1,4.7794228,0.5950819,1.7579925938731462e-06,1.5448089577092673e-05
0,GPATCH4,4.745785,0.9049681,2.0769890697024027e-06,1.815549886103499e-05
0,PLXNA2,4.741,0.3588621,2.1266592355262734e-06,1.8557235912096626e-05
0,MCM6,4.7356853,0.8043749,2.183158700987973e-06,1.9017061855295934e-05
0,KSR1,4.7084036,0.51668864,2.496643095849776e-06,2.1709939963911097e-05
0,ITGA2,4.680816,0.93125516,2.8573515859116908e-06,2.4803399183261207e-05
0,HMOX2,4.657798,0.61123145,3.196095661412447e-06,2.7647886344398333e-05
0,FOSL1,4.6488743,1.5346383,3.3375153376745794e-06,2.8821375973010185e-05
0,ADAMTSL3,4.6258187,0.46572143,3.731212362812499e-06,3.205508902759879e-05
0,CD276,4.607488,0.3121512,4.07562074041717e-06,3.489401318850317e-05
0,GNPNAT1,4.594987,0.873674,4.327762964076381e-06,3.6926305154235334e-05
0,MVD,4.5855217,0.5380567,4.528543868744101e-06,3.857362750207922e-05
0,CTSA,4.57508,0.20181955,4.760385706864081e-06,4.0479470296463275e-05
0,HMGCR,4.5439954,0.61535615,5.519787089680642e-06,4.685727580374059e-05
0,LCP1,4.537647,0.05404759,5.688538413420978e-06,4.8207952656109985e-05
0,AIF1,4.522291,0.2962617,6.117378504891521e-06,5.166704818320541e-05
0,PFKFB3,4.519566,0.2948159,6.1966541689715604e-06,5.2248348810890055e-05
0,TCP1,4.511897,0.63360673,6.4250325426288804e-06,5.408276551034411e-05
0,JAG1,4.488643,0.39912853,7.167823219588864e-06,6.023380856797365e-05
0,NOSTRIN,4.4867916,0.53044575,7.23037643213441e-06,6.0657520403812164e-05
0,UNC5B,4.4862337,0.9863173,7.249320357906265e-06,6.0714575861861514e-05
0,ILF2,4.473686,0.61050856,7.688251044541495e-06,6.406875870451246e-05
0,PLAUR,4.4676456,0.15503283,7.908508810653481e-06,6.579458245136008e-05
0,MCM5,4.4453855,0.6533996,8.773432016058875e-06,7.274819250463412e-05
0,NKD1,4.4393177,0.36534882,9.024444648540949e-06,7.47056676203721e-05
0,SLC2A3,4.4008856,0.2904681,1.0780986665982424e-05,8.865942981893441e-05
0,MPEG1,4.3784795,0.51894826,1.19510179837031e-05,9.779883783717758e-05
0,HEBP2,4.373099,0.4518332,1.2249534552501309e-05,0.00010007789667076234
0,SLCO4A1,4.363646,1.0592432,1.2791248200322713e-05,0.00010433318271062571
0,ATP2A2,4.3427916,0.40274236,1.4068361612601938e-05,0.00011456320531434802
0,HTRA1,4.3398123,0.4506754,1.4260441013926374e-05,0.00011593854482866972
0,HNRNPM,4.301969,0.51305443,1.692869060980479e-05,0.00013674225048307585
0,PPIF,4.2996664,0.8100962,1.7105539925743227e-05,0.00013786394127250138
0,IL3RA,4.299444,0.486736,1.7122701506044673e-05,0.00013786394127250138
0,MYBBP1A,4.2840466,0.53375125,1.8352438119340753e-05,0.00014752763761527937
0,NR4A3,4.252329,1.1722826,2.1155890764641945e-05,0.00016924712611713556
0,CXCL3,4.251907,0.905547,2.1195818921618593e-05,0.00016929567828768844
0,SNCA,4.225778,0.30380076,2.3811677313221876e-05,0.00018988578399698464
0,PSAT1,4.2114077,0.7597125,2.5378445197025536e-05,0.00020205768468969378
0,HSPB6,4.2018065,0.43067428,2.64793483557164e-05,0.00021048766578470905
0,ADAMTS8,4.194736,0.5867693,2.7318929598476875e-05,0.00021647329317335082
0,HES4,4.1907115,0.40593114,2.7808112976542928e-05,0.00022000089380176365
0,FAM162B,4.1550894,0.36711884,3.2516057478088544e-05,0.00025684089635141035
0,NPM3,4.1543345,0.94985956,3.262356050752856e-05,0.00025728360021710217
0,BAG3,4.1507387,0.62445927,3.314037210698851e-05,0.00026094781186605126
0,MSMO1,4.1434507,0.38439906,3.421185053914071e-05,0.00026878582911344826
0,TNFSF10,4.14324,0.26660606,3.424331462905331e-05,0.00026878582911344826
0,FLNC,4.1364985,0.58878237,3.526460013691033e-05,0.0002763683396309587
0,PDGFA,4.133373,0.41584688,3.5747820469405295e-05,0.00027927984741722884
0,GCLM,4.1249766,0.6463405,3.707722022552881e-05,0.0002887633973950842
0,CX3CL1,4.1157274,0.60375196,3.859603222555783e-05,0.0002998081363610234
0,ENTPD1,4.1156125,0.43707788,3.8615287963299814e-05,0.0002998081363610234
0,GBE1,4.0979257,0.70527625,4.168690835070146e-05,0.0003231543283000113
0,TUBG1,4.052379,0.94651127,5.069940793813283e-05,0.000390596363159729
0,NUCB2,4.051575,0.3922129,5.087398776560662e-05,0.00039084746218577576
0,UHRF1,4.051509,1.1412843,5.0888339576588004e-05,0.00039084746218577576
0,GLIPR2,4.032146,0.22896045,5.526987789981279e-05,0.00042190746488406707
0,IRAK1,4.0253143,0.46184018,5.689928627297162e-05,0.0004336835843976495
0,PTGES2,4.0090437,0.527378,6.096510365565887e-05,0.00046396578124550134
0,PLBD2,4.006627,0.4895069,6.15919896753779e-05,0.00046802423765484734
0,TUBB2A,3.985438,0.77878195,6.735571617713735e-05,0.0005110448875351848
0,C1QB,3.9724004,0.11356149,7.115194868228289e-05,0.000538214437838751
0,PTGDS,3.9636118,0.36061108,7.382422146280098e-05,0.0005566550782028033
0,BICC1,3.9598222,0.4099118,7.50056079313783e-05,0.0005639519393336714
0,PODN,3.9548557,0.23601389,7.658089034442795e-05,0.0005749316091924019
0,CMIP,3.9375389,0.2912966,8.232161187199604e-05,0.000613424827660179
0,WFDC1,3.9309971,0.87054497,8.459431850937367e-05,0.0006294220127185541
0,SCARA3,3.8835824,0.33283374,0.00010292862024585058,0.0007613063627651671
0,KRT8,3.8662355,0.13079739,0.00011052816350840963,0.0008151044506519885
0,PDLIM4,3.854915,0.9256824,0.00011576987290538565,0.0008512490654807768
0,IRF1,3.8509796,0.4684784,0.00011764628047100756,0.0008637759212261936
0,CCDC68,3.8475683,0.39223865,0.00011929603505257138,0.0008746043625555087
0,RGS1,3.8442037,0.6783008,0.00012094456476207742,0.0008853921285657205
0,IGF1R,3.8402894,0.24700212,0.00012288937677967462,0.0008983141577461594
0,HEY1,3.8265133,0.60072625,0.0001299711433898307,0.0009486944772980342
0,SLC6A4,3.7995274,0.6845316,0.00014497225616094236,0.0010535774430301043
0,SULF2,3.7963395,0.65963686,0.00014684837170338166,0.001065663074770549
0,ATP6V1B2,3.7626765,0.13468371,0.00016810458940081345,0.0012146285361330452
0,ZDHHC14,3.7539163,0.35217997,0.0001740931194534678,0.001256083112939883
0,ANKRD1,3.7483287,0.767365,0.00017801690613899085,0.0012825425514336516
0,TCN2,3.7399724,0.64112,0.0001840404939213957,0.001322129985067498
0,NFATC1,3.7349305,0.6585949,0.00018776710206459636,0.0013469662988851963
0,ARHGAP18,3.7322443,0.24156071,0.0001897813073997735,0.0013575200815434442
0,AXL,3.7318325,0.22260839,0.00019009191248160292,0.0013577993748685921
0,GPER1,3.7231467,0.8117849,0.00019675509790160347,0.0014024318243972859
0,EDNRB,3.722959,0.16268243,0.00019690142814537894,0.0014024318243972859
0,SIGMAR1,3.711804,0.74308157,0.00020578745108644316,0.0014615586014662155
0,ARHGEF25,3.704976,0.3177951,0.00021141071378646316,0.0014972430154848667
0,SNRPB2,3.670112,0.487599,0.00024244422502224858,0.0017073536973397788
0,PPP1R12B,3.6642685,0.001212776,0.0002480465794088314,0.0017443500661661843
0,CSF1,3.66334,0.40164584,0.00024894759003613737,0.0017482274581189423
0,GGT5,3.6566195,0.8941228,0.00025556321808552836,0.0017921684297722885
0,LILRB2,3.6455195,0.6782235,0.0002668522166750883,0.0018668663190073592
0,CACNA1D,3.6454139,0.412297,0.00026696188361805234,0.0018668663190073592
0,FCGR2A,3.6425602,0.5237559,0.0002699398004770663,0.0018850544726052118
0,HMGB2,3.6394994,0.2765075,0.0002731684850773747,0.0019049406211811347
0,TNFRSF19,3.6354795,0.4044196,0.00027746400965312845,0.001932200624325407
0,ENPEP,3.6112225,0.36604872,0.00030475696385022483,0.0021163678045154504
0,DGKH,3.6061587,0.41051048,0.0003107629534197073,0.0021550828947275126
0,MAFB,3.6029582,0.38235655,0.0003146160590131571,0.0021787815721132763
0,ITGB3,3.5968244,0.64686066,0.0003221257133810454,0.0022277020289145602
0,RSPO2,3.595802,0.47294742,0.0003233936436773468,0.002233381517108748
0,BASP1,3.5949733,0.526247,0.00032442470001395996,0.002237411724234207
0,PLCB1,3.5896683,0.4254552,0.0003310991493574323,0.002280297171883143
0,SRXN1,3.5776625,0.77831453,0.0003466807754387521,0.002384324452811225
0,ATP6V0B,3.561603,0.20330568,0.00036859748817917983,0.0025143075592031364
0,HIVEP3,3.5544443,0.92183524,0.0003787786838710286,0.002580236266151421
0,LIMD2,3.5498543,0.53111154,0.00038544457603156146,0.0026220719457929354
0,GLIPR1,3.5490625,0.58012336,0.0003866054783158672,0.002626395912471924
0,DIPK1B,3.540202,0.41374987,0.00039982093755101746,0.0027051484272734606
0,SPSB1,3.5390892,0.5914681,0.0004015101251621598,0.002712906251095675
0,POLR2I,3.5376482,0.32265624,0.00040370756396411684,0.0027240726313368206
0,GPC6,3.5182924,0.35832703,0.00043433329679511856,0.002922835106292857
0,NRN1,3.512571,0.6315437,0.0004437933085668514,0.0029824819124116358
0,FAM43A,3.5112023,0.57984495,0.00044608459185411896,0.002993856321168584
0,INSIG1,3.5098886,0.42810813,0.0004482942625054427,0.0030006309404648104
0,RUVBL1,3.5001252,0.601684,0.0004650399372868114,0.003108555730526814
0,DLL1,3.496816,0.57028526,0.00047084665004149966,0.0031431685583544707
0,ZC3H12A,3.4864383,0.90331686,0.0004894985264664767,0.0032589782055025083
0,STX2,3.4791927,0.37646902,0.0005029268735361963,0.0033394878720862963
0,OBSCN,3.4528422,0.17159726,0.0005547132381923858,0.003673597603923085
0,ADM,3.4519358,0.78054374,0.0005565803538726302,0.0036810869965121043
0,DEPRECATED_SLC2A3,3.4508262,0.35311118,0.0005588733213568847,0.003691369361670308
0,SLFN5,3.445633,0.35148278,0.0005697235481338508,0.0037580708979805455
0,DEPRECATED_IDI1,3.4341762,0.49756327,0.0005943577732111969,0.0039051102050669966
0,COL13A1,3.4129434,0.5466707,0.0006426529590575836,0.00421135621925022
0,ADGRE5,3.403667,0.13577533,0.0006648777278433042,0.004351294030388117
0,MYD88,3.4013174,0.26384088,0.0006706193093125363,0.004370474311957129
0,JAG2,3.3967535,0.58518136,0.000681903252326734,0.004433701250498921
0,DCTPP1,3.392766,0.69849175,0.0006919074019966561,0.004487077833960156
0,CYGB,3.3782668,0.7394673,0.0007294427010883393,0.004718258092421341
0,DYNLT1,3.359902,0.16508673,0.0007797017572142556,0.005030333917511327
0,RASGRP2,3.350107,0.34844685,0.0008078033531620125,0.005198219775817326
0,MLKL,3.3459477,0.5139891,0.0008200183760830283,0.005270040977397354
0,ABI3BP,3.3441315,0.025317486,0.0008254064479024008,0.005297859100785628
0,RAP2B,3.3354151,0.3006958,0.0008517211886022967,0.005445787650909825
0,ARHGAP4,3.323537,0.3092164,0.0008888359994890019,0.005654173024739198
0,ADGRL3,3.3096251,0.20452781,0.0009342102175687511,0.005927729806908319
0,SMIM12,3.3090222,0.56149787,0.0009362245138319677,0.005932981709961773
0,SNED1,3.3039348,0.37641564,0.0009533797481005247,0.00602642065803113
0,ALG3,3.300518,0.64955974,0.0009650649758238508,0.006084898964841431
0,SFN,3.2821288,0.57693636,0.0010302650136583236,0.0064715139048889675
0,CTHRC1,3.2724965,0.6388536,0.0010660217766678538,0.0066793344402747735
0,SCD,3.2272942,0.04119571,0.0012496691965658254,0.007781252780609125
0,LPAR6,3.2220676,0.34903625,0.001272691569444836,0.007904916580402708
0,STEAP1,3.217795,0.84347284,0.0012918011147466412,0.00801003545581862
0,UPP1,3.2175689,0.30919594,0.001292819722569125,0.00801003545581862
0,C5AR1,3.210323,0.33711377,0.0013258583203795242,0.00820456881422973
0,PLEKHG1,3.1956494,0.4624454,0.00139516495916731,0.008601510229144944
0,LPL,3.1885834,0.01958934,0.0014297176807425561,0.008803680300138892
0,EIF1AY,3.1866589,0.3717599,0.0014392646217384999,0.008851565939351169
0,SEMA3G,3.173354,0.81905836,0.0015068871989268996,0.00922207588082558
0,GIPC1,3.1630373,0.22015762,0.0015613236852432119,0.009520266373434219
0,CSF1R,3.159531,0.23228325,0.001580232882518339,0.009623829978796218
0,UCHL1,3.1585255,1.040853,0.0015856950462750353,0.009645346996806784
0,RHOU,3.1448145,0.31406665,0.0016619214694484376,0.010096728246952841
0,NCS1,3.119756,0.7462451,0.001810009501984037,0.010969754557479013
0,TTLL5,3.1058848,0.22381078,0.0018971065667559362,0.011469809956202759
0,HMGA1,3.099781,0.8025067,0.0019366383128204307,0.011694675802055741
0,MICAL1,3.0985026,0.19883588,0.001945012029106134,0.011731073758179337
0,ATP8B1,3.0944276,0.38749143,0.001971930389150354,0.01187909872982141
0,ZNF331,3.0917115,0.23310672,0.001990061614600338,0.011973896598076643
0,SLC19A2,3.0877504,0.611525,0.002016776806123296,0.012120052921414038
0,PLK2,3.083918,0.18740915,0.002042938369670598,0.012262535232116435
0,RRS1,3.07871,0.8628773,0.002078989034039871,0.012463963033812177
0,SYNGAP1,3.0748549,0.34508538,0.0021060507210097163,0.012611082161734828
0,CES1,3.070015,0.21087271,0.00214047986203179,0.012801913050429367
0,CBFA2T3,3.0647604,0.5895422,0.002178444515524857,0.012997878970912036
0,RNF144B,3.057814,0.41451272,0.0022295792612112017,0.013255524739662319
0,CRYAB,3.049532,0.117043935,0.002291981935708741,0.013610344036275186
0,OGFOD1,3.043603,0.6201882,0.002337633562963769,0.013864967751861025
0,PCDH12,3.0367782,0.34346646,0.0023912123559423635,0.01416594997596187
0,ITGAX,3.0222921,0.045812726,0.002508682971728671,0.014791762805003956
0,SLC7A11,3.021381,1.1749032,0.0025162464534235606,0.014818883706852536
0,MCM2,3.019951,0.79954267,0.00252815531915145,0.014871501877361469
0,MEAF6,3.0011342,0.22457546,0.002689760678328166,0.015803529249871717
0,GPIHBP1,2.9939575,0.3027353,0.002753843392717524,0.016153356714382568
0,MDM2,2.9937449,0.1877372,0.002755762655473666,0.016153356714382568
